Flight date,Arrival date,Flight number,Day of week,Origin,Destination,Aircraft fleet type,Tail number,PAF,Adjusted PAF,Block time scheduled,Block time planned,Block time actual,Enroute time planned,Enroute time actual,Taxi out time scheduled,Taxi out time planned,Taxi out time actual,Taxi out actual (lbs),Taxi in time scheduled,Taxi in time planned,Taxi in time actual,Arrival time planned,Additional fuel (lbs),Additional fuel (mins),Total fuel planned,Total fuel actual,Take off fuel,Enroute fuel planned,Enroute fuel actual,Arrival fuel planned,Arrival fuel actual,Alternate planned,checAlternate actual,Alternate fuel (min),Alternate fuel (lbs),Alternate distance,Payload weight forecast,Payload weight planned,Payload weight actual,Takeoff weight planned,Takeoff weight actual,Contingency fuel (lbs),Contingency fuel (min),Extra fuel (lbs),Dispatcher remarks,Contingency fuel %,Additional Fuel Actual (lbs),Additional Fuel Actual (min),Extra fuel actual (lbs),Extra fuel reason taxi,Extra fuel reason previous fuel on board,Extra fuel reason delays,Extra fuel reason tankering,Extra fuel reason operational needs,Extra fuel other reason,Fuel impact of adding 5000,Fuel impact of reducing 5000,Payload expected en-route fuel,Enroute Weather Indicator,Turnover Notes,Metar Value,Low Visibility Indicator
2022-04-01,2022-04-01,UPS0076,Friday,SDF,DXB,B747-8F,N623UP,103,103,829,821,827,792,782,25,24,25,1400,8,5,20,223500Z,3700,13,330100,329800,328400,294900,287500,31900,40900,OMDW,None,28,9900,122,148000,160000,147500,909800,898500,0,0,0,RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (ELSAG) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1200,-1300,291650,false,null,20006KT 7000 NSC 21/18 Q1010 NOSIG,false
2022-04-26,2022-04-26,UPS0076,Tuesday,SDF,DXB,B747-8F,N628UP,129,129,829,850,843,821,813,25,24,21,1200,8,5,9,222800Z,9300,33,358300,358800,357600,315500,302200,39500,55400,OMDW,None,33,11500,148,164000,155000,140100,932900,919100,0,0,0,20 MIN ADDTL FUEL FOR ATC RAIM CHECK OK A/C IS CAT 1 CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO WAYPOINT ALG FOR RE-DISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1200,311924,false,null,22002KT CAVOK 30/22 Q1006 NOSIG,false
2022-04-19,2022-04-19,UPS0076,Tuesday,SDF,DXB,B747-8F,N612UP,128,128,829,824,818,795,788,25,24,23,1000,8,5,7,220700Z,6700,23,349000,349400,348400,304300,281900,41400,66500,OOMS,None,40,15200,238,166000,176000,112300,945100,883200,0,0,900,MELS: 36-11-1 PRSOV 10MINS ADDL FUEL FOR DELAYS DUE TO TRAFFIC EXTRA FUEL FOR EXPECTED TAXI DELAYS PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF -ALG- FOR REDISPATCH TO OMDB RAIM CHECK OK,0,0,0,0,false,false,false,false,false,true,1300,-1300,287738,false,null,20004KT 150V240 CAVOK 25/20 Q1010 NOSIG,false
2022-04-30,2022-04-30,UPS0076,Saturday,SDF,DXB,B747-8F,N613UP,121,121,829,835,833,806,800,25,24,19,1000,8,5,14,222600Z,9800,35,335300,341600,340600,295100,290800,36900,49800,OMDW,None,28,9800,122,153000,170000,149100,910200,911200,0,0,1100,15 MINS ADDTL FUEL FOR PSBL ENROUTE WX EXTRA FUEL - TAXI CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO ORTAP FOR REDISPATCH RAIM CHECK OKAY OPS LIMITING MEL 32-41-1B OPS LIMITING CDL 32-10-1 (1 FT),0,1134,5,0,false,false,false,false,false,true,1300,-1300,289666,true,null,23006KT 190V250 CAVOK 27/20 Q1006 NOSIG,false
2022-04-29,2022-04-29,UPS0076,Friday,SDF,DXB,B747-8F,N629UP,117,117,829,857,859,828,820,25,24,22,1500,8,5,17,224000Z,9000,32,360000,360100,358600,320900,307700,35800,50900,OMSJ,None,13,4800,40,155000,155000,120400,934800,906100,0,0,100,. RAIM CHECK: OK . PLZ CTC FLT CTRL WITHIN 2HRS OF WYPT -BAKUR- FOR REDISPATCH ARTR TO OMDB . 30 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO TRAFFIC .,0,0,0,0,false,false,false,false,false,true,1200,-1200,312596,false,null,27007KT 240V300 8000 NSC 29/22 Q1006 NOSIG,false
2022-06-28,2022-06-28,UPS0076,Tuesday,SDF,DXB,B747-8F,N628UP,110,110,829,841,836,812,805,25,24,19,1100,8,5,12,222000Z,7100,25,348700,348700,347600,311700,302600,33700,45000,OMSJ,None,13,4800,40,155000,160000,141700,928300,911800,0,0,1200,MEL: 33-44-1-2 19 MINS ADDTL FUEL FOR ATC EXTRA FUEL FOR TAXI DELAYS PLEASE CONTACT FLIGHT CONTROL BETWEEN 60 AND 120 MINUTES PRIOR TO WAYPOINT -MARIO- FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1200,307308,false,null,33004KT 300V010 CAVOK 34/28 Q0996 NOSIG,false
2022-04-12,2022-04-12,UPS0076,Tuesday,SDF,DXB,B747-8F,N613UP,101,101,829,836,825,807,789,25,24,22,1100,8,5,14,220800Z,7100,25,345900,346000,344900,311200,301000,31300,43900,OMSJ,None,13,4900,40,165000,175000,157100,940700,923800,0,0,1000,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF -VAKOR- FOR REDISPATCH TO OMDB 10MINS ADDL FUEL FOR DELAYS DUE TO TRAFFIC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK,0,0,0,0,false,false,true,false,false,false,1300,-1300,306546,false,null,20004KT CAVOK 29/04 Q1004 NOSIG,false
2022-07-06,2022-07-06,UPS0076,Wednesday,SDF,DXB,B747-8F,N624UP,128,128,829,856,861,827,829,25,24,24,0,8,5,8,225800Z,9200,32,379500,379300,379300,336000,323000,40200,56600,OMDW,None,33,11400,148,157000,165000,134400,964500,934500,0,0,0,20 MIN ADDTL FOR ARRIVAL DELAYS MEL 32-42-4B-2 CDL 27-11-1 RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ALG FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1300,328044,false,null,11011KT CAVOK 35/23 Q0997 NOSIG,false
2021-12-21,2021-12-21,UPS0076,Tuesday,SDF,DXB,B747-8F,N607UP,104,104,809,825,818,796,789,24,24,15,200,5,5,14,233100Z,5700,20,328300,328600,328400,292400,281300,32700,47100,OMDW,None,27,9900,122,159000,170000,144300,919000,895700,0,0,0,RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF MASOT FOR REDISPATCH.,0,0,0,0,false,false,false,false,false,false,1300,-1300,285718,false,null,19003KT CAVOK 20/15 Q1015 NOSIG,false
2021-12-23,2021-12-24,UPS0076,Thursday,SDF,DXB,B747-8F,N616UP,91,91,809,815,805,786,780,24,24,20,800,5,5,5,001300Z,4500,16,315900,315800,315000,284700,274700,27900,40300,OMSJ,None,13,4800,40,159000,170000,154600,905700,891400,0,0,0,5 MIN ADDTL FUEL FOR WX OVER SPAIN !!CONTACT FLT CONTRL 2 HRS PRIOR TO -NOLVI- FOR RECLEAR TO DXB!!,0,0,0,0,false,false,false,false,false,false,1200,-1200,281004,false,null,18003KT CAVOK 20/14 Q1013 NOSIG,false
2022-02-12,2022-02-12,UPS0076,Saturday,SDF,DXB,B747-400F,N576UP,154,154,800,798,803,769,773,10,24,14,0,10,5,16,231100Z,15900,60,338400,338000,338000,288800,291900,45500,46800,OOMS,None,38,14100,238,134000,135000,130200,822000,826200,0,0,0,- 60MIN ADDL FUEL PER ATC PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK -,0,4540,18,0,false,false,false,false,false,false,1500,-1500,287360,false,null,18004KT CAVOK 20/13 Q1012 BECMG 27010KT,false
2022-02-11,2022-02-11,UPS0076,Friday,SDF,DXB,B747-8F,N608UP,175,175,809,814,829,785,785,24,24,29,1900,5,5,15,231900Z,22100,77,365100,365500,363600,306900,301600,54900,62000,OOMS,None,37,14100,217,142000,160000,154600,945700,941800,0,0,1000,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF PETAK FOR REDISPATCH. RAIM CHECK: OK 60 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO UAE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1200,-1200,305604,false,null,12003KT CAVOK 20/11 Q1015 NOSIG,false
2022-02-08,2022-02-08,UPS0076,Tuesday,SDF,DXB,B747-8F,N617UP,184,184,809,799,797,770,764,24,24,22,1200,5,5,11,225800Z,22700,80,345900,345900,344700,286000,282000,56600,62700,OOMS,None,39,14500,238,155000,155000,154700,920600,921700,0,0,0,PLEASE CONTACT FLIGHT CONTROL 2 HRS PRIOR TO OBAKI FOR REDISPATCH 60 MINS ADDTL FUEL FOR ATC REROUTES 10 MINS ADDTL FUEL FOR ENRT WX RAIM CHECK OK,0,0,0,0,false,false,false,false,false,false,1300,-1300,285922,true,null,19005KT CAVOK 17/11 Q1017 NOSIG,false
2022-03-22,2022-03-22,UPS0076,Tuesday,SDF,DXB,B747-8F,N615UP,118,118,809,827,829,798,790,24,24,24,1500,5,5,15,225500Z,7200,25,349800,349900,348400,309400,297700,37100,50700,OMDW,None,33,11500,148,161000,175000,143700,944400,915000,0,0,0,OPS LIMITING MEL: 32-42-4B-2 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (KONUT) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1300,301262,false,null,VRB02KT CAVOK 23/13 Q1009 NOSIG,false
2022-03-26,2022-03-26,UPS0076,Saturday,SDF,DXB,B747-8F,N623UP,98,98,846,838,833,809,801,24,24,21,1100,5,5,11,225100Z,7000,25,329200,329900,328800,296500,291500,29400,37300,OMSJ,None,13,4800,40,140000,155000,147000,903900,897500,0,0,1100,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF LATAN FOR REDISPATCH. RAIM CHECK: OK 7 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,294420,false,null,22004KT CAVOK 24/18 Q1013 NOSIG,false
2022-03-29,2022-03-29,UPS0076,Tuesday,SDF,DXB,B747-8F,N629UP,130,130,829,831,842,802,800,25,24,28,1800,8,5,14,224800Z,7200,25,351200,351400,349600,305700,289900,42100,59700,OOMS,None,41,15500,238,161000,175000,147900,946000,928700,0,0,1100,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ATRUP FOR REDISPATCH. RAIM CHECK: OK 10 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO DEST WX EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,298654,false,null,16005KT 110V190 CAVOK 20/15 Q1013 NOSIG,false
2022-03-12,2022-03-12,UPS0076,Saturday,SDF,DXB,B747-8F,N618UP,100,100,809,778,750,749,727,24,24,16,1900,5,5,7,232300Z,6400,22,304500,303400,301500,270400,260500,30700,41000,OMSJ,None,13,5000,40,134000,155000,143500,879400,868500,0,0,700,CDL:27-51-2 T/O AND LNDG PERF ACCOUNTED FOR A 2.7% FUEL INCREASE ACCOUNTED FOR PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (OSPOK) FOR REDISPATCH RAIM CHECK: OK ADDTL FUEL FOR ATC EXTRA FUEL FOR TAXI,0,0,0,0,true,false,false,false,false,false,1300,-1300,267410,false,null,19001KT CAVOK 28/04 Q1009 NOSIG,false
2022-04-16,2022-04-16,UPS0076,Saturday,SDF,DXB,B747-400SF,N578UP,103,103,833,818,823,789,795,25,24,17,1000,12,5,11,222800Z,5600,21,345000,345100,344100,309600,301100,31400,43000,OMDW,None,26,9600,122,135000,135000,110800,838400,822800,0,0,700,RAIM CHECK OKAY EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1700,-1600,301856,false,null,25006KT 200V310 CAVOK 30/19 Q1004 NOSIG,false
2022-03-08,2022-03-08,UPS0076,Tuesday,SDF,DXB,B747-8F,N616UP,117,117,809,781,775,752,745,24,24,19,1000,5,5,11,223100Z,8600,30,326000,326200,325200,286000,271100,36600,54100,OMDW,None,32,11500,148,156000,170000,154300,915700,902100,0,0,0,OPS LIMITING MEL: 32-42-4B-2 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (ORTAP) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1200,-1200,282232,false,null,19008KT CAVOK 29/04 Q1008 NOSIG,false
2022-03-23,2022-03-23,UPS0076,Wednesday,SDF,DXB,B747-8F,N627UP,108,108,809,827,836,798,795,24,24,25,2300,5,5,16,225900Z,4000,14,344000,344000,341700,306200,282400,34500,59300,OMDW,None,33,11500,148,160000,170000,129000,933900,893900,0,0,0,RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (ALG) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1200,296360,false,null,15003KT 100V160 CAVOK 25/11 Q1009 NOSIG,false
2022-03-31,2022-04-01,UPS0076,Thursday,SDF,DXB,B747-8F,N607UP,124,124,829,846,868,817,827,25,24,22,1800,8,5,19,005900Z,5700,20,350900,353500,351700,308000,304000,39600,47700,OOMS,None,41,15400,238,155000,150000,147700,921500,923000,0,0,0,RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (ALG) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1300,307402,false,null,20004KT 0200 R30L/1800D FG VV001 19/19 Q1012 NOSIG,true
2022-04-21,2022-04-21,UPS0076,Thursday,SDF,DXB,B747-8F,N620UP,122,122,829,832,824,803,794,25,24,18,1600,8,5,12,215900Z,9900,35,343400,343900,342300,303000,295500,37000,46800,OMDW,None,33,11300,148,155000,150000,142800,913000,906900,0,0,0,DISPATCHED UNDER OPSPEC B044 PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF REDISP WPT RAIM CHECK OKAY 10MINS ADDTL - ATC SPEED & FL ADJUSTMENTS 4MINS ADDTL - ISOL STORMS OVER THE MEDITERRANEAN YOU ARE CROSSING THE NAT @ FL290. FL310 & FL330 ARE UNAVAILABLE TO EASTBOUND TRAFFIC WHILE THE WESTBOUND TRACKS ARE ACTIVE. FL290; 350 AND 370 ARE THE ONLY AVAILABLE ALTITUDES FOR EASTBOUND TRAFFIC.,0,0,0,0,false,false,false,false,false,false,1300,-1300,301128,false,null,11003KT CAVOK 26/15 Q1007 NOSIG,false
2022-07-08,2022-07-08,UPS0076,Friday,SDF,DXB,B747-8F,N626UP,121,121,829,847,862,818,813,25,24,42,4100,8,5,7,225200Z,5100,18,363400,363900,359800,321900,309000,38200,50800,OMDW,None,31,11200,148,150000,155000,132200,938400,920000,0,0,0,. RAIM CHECK: OK . 15 MINS ADDTL FUEL FOR PSBL VCTS THRU LIRR FIR . PLZ CTC FLT CTRL WITHIN 2HRS OF WYPT -VES- FOR REDISPATCH ARTR TO OMDB .,0,0,0,0,false,false,false,false,false,false,1300,-1300,315972,false,B044 FLIGHT
UPS0076 KSDF-OMDB	
DEST ALTERNATE - OMDW
AERODATA MEL/CDL -NONE
ETOPS- CYQX/EINN
RDX DEST/ALTN- EGNX/EGSS
RDX WYPT- VES @ 1601Z
AZFW  556.0   APLD 132.7 / TOTAL FUEL  364.5
(REQUESTED PYLD 155K) 

PLN'D OCEANIC CLRNC: FL290/84M
PORTI 47N050W 48N040W 47N030W 46N020W PASAS,12010KT 070V140 CAVOK 33/23 Q0996 NOSIG,false
2022-06-30,2022-06-30,UPS0076,Thursday,SDF,DXB,B747-400F,N575UP,113,113,833,850,856,821,823,25,24,19,400,12,5,14,224200Z,9400,36,359400,358900,358500,322100,322400,33300,36100,OMDW,None,30,11000,148,132000,135000,133900,843800,843100,0,0,0,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF HGD FOR REDISPATCH. RAIM CHECK OK ADDTL FOR FOR ATC (FL290 DUE TO CROSSING NAT TRACKS E/F/H ),0,630,3,0,false,false,false,false,false,false,1500,-1500,321770,false,null,24004KT 170V260 CAVOK 33/26 Q0993 NOSIG,false
2022-07-09,2022-07-09,UPS0076,Saturday,SDF,DXB,B747-8F,N630UP,117,117,829,832,831,803,794,25,24,28,2200,8,5,9,223500Z,8200,29,353000,353000,350800,313300,293800,36400,57000,OMDW,None,28,9800,122,144000,160000,130700,932700,904400,0,0,0,15 MINS ADDL FUEL FOR WX OVER EAST USA RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ROSAS FOR REDISPATCH.,0,0,0,0,false,false,false,false,false,false,1200,-1300,305682,false,null,09005KT CAVOK 34/25 Q0993 NOSIG,false
2022-07-02,2022-07-02,UPS0076,Saturday,SDF,DXB,B747-8F,N628UP,102,102,829,835,837,806,805,25,24,21,1700,8,5,11,225300Z,9600,34,340000,339400,337700,305500,302400,31200,35300,OMSJ,None,13,4800,40,137000,160000,153400,919600,913400,0,0,0,OPS LIMITING MEL:33-44-1-2(NIGHT OPS PERMITTED IF THE RED UPPER AND LOWER FUSELAGE BEACONS ARE OPERATING) 15 MIN ADDTL FUEL FOR AIRSPACE CONGESTION OVER DXB RAIM CHECK OK FL290 PLANNED FOR NAT CROSSING !!CONTACT FLT CNTRL 2 HRS PRIOR TO -EBOKA- FOR RECLEAR TO DXB!!,0,0,0,0,false,false,false,false,false,false,1400,-1200,303916,false,null,32007KT 300V010 CAVOK 33/29 Q0992 NOSIG,false
2021-12-07,2021-12-07,UPS0076,Tuesday,SDF,DXB,B747-8F,N613UP,119,119,809,804,789,775,768,24,24,16,600,5,5,5,224600Z,8300,29,319700,320300,319700,279500,269600,36800,50100,OMDW,None,32,11300,148,156000,170000,146100,909600,887000,0,0,700,PLEASE CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO WAYPOINT -BELIX- FOR REDISPATCH TO DXB 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC EXTRA FUEL FOR TAXI/DEICE RAIM CHECK OK NO PERSIHABLES ONBOARD,0,0,0,0,true,false,false,false,false,false,1400,-1300,273286,false,null,08005KT 030V120 9000 NSC 22/17 Q1018 NOSIG,false
2021-11-26,2021-11-26,UPS0076,Friday,SDF,DXB,B747-8F,N611UP,114,114,809,825,826,796,795,24,24,18,1200,5,5,13,230300Z,3800,13,342300,341900,340700,303200,284000,35800,56700,OMDW,None,33,11600,148,165000,180000,114600,942100,878300,0,0,0,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF RESMI FOR REDISPATCH RAIM CHECK OK 5 MIN ADDTL FUEL FOR TAXI DELAYS,0,0,0,0,false,false,false,false,false,false,1300,-1300,286196,false,null,VRB02KT CAVOK 23/18 Q1015 NOSIG,false
2022-01-09,2022-01-09,UPS6074,Sunday,SDF,DXB,B747-400F,N577UP,141,141,804,784,785,755,761,10,24,10,1100,10,5,14,202800Z,10500,40,340300,338700,337600,293700,285500,42600,52100,OMDW,None,26,9300,122,180600,120000,117600,808200,813200,0,0,1300,///ALERT/// UPS6074 // THIS FLIGHT IS FILED WITH ATC AS UPS76D.UPS76D MUST BE USED FOR FMC LOADING (ADS-B FLIGHT ID); ATC CALLSIGN; AND POSITION REPORTING. UPS6074 IS A UPS INTERNAL DESIGNATION ONLY USED FOR ACARS AND COMPANY COMMUNICATIONS ONLY. PLS CTC FLT CTL TWO HRS PRIOR TO TAKAS FOR REDISPATCH. ADDTL FUEL ATC EXTRA FUEL TXY RAIM CHECK OKAY NO PERISHABLE CARGO PLANNED,0,0,0,0,true,false,false,false,false,false,1500,-1500,292980,false,null,10005KT 9999 FEW030 19/13 Q1018 NOSIG,false
2022-01-11,2022-01-11,UPS0076,Tuesday,SDF,DXB,B747-8F,N613UP,113,113,809,814,826,785,789,24,24,27,2800,5,5,10,235100Z,5700,20,332200,332300,329500,293500,281100,35400,48400,OMDW,None,32,11400,148,156000,170000,144900,922100,899000,0,0,1100,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF POLIT FOR REDISPATCH. RAIM CHECK: OK OPS LIMITING MEL: 32-42-4B-2 EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,286974,false,null,22004KT CAVOK 17/12 Q1018 NOSIG,false
2022-02-04,2022-02-04,UPS0076,Friday,SDF,DXB,B747-8F,N630UP,162,162,809,782,783,753,746,24,24,14,1100,5,5,23,225300Z,14000,60,260400,260000,258900,215300,207200,41900,51700,OOMS,None,41,13100,238,149000,30000,4200,710100,685300,0,0,1400,- 60MIN ADDL FUEL FOR ATC EXTRA FUEL FOR TAXI / DEICE PLS CTC FLT CTL W/IN 2 HRS OF WYPT BELIX FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,true,1200,-1200,209108,false,null,16003KT 8000 NSC 19/14 Q1010 NOSIG,false
2022-03-10,2022-03-10,UPS0076,Thursday,SDF,DXB,B747-8F,N605UP,123,123,809,781,776,752,736,24,24,29,3000,5,5,11,223300Z,7200,25,322500,323200,320200,280800,267700,38300,52500,OMDW,None,33,11700,148,152000,165000,148100,907100,890600,0,0,600,ADDL FUEL FOR ATC; EXTRA TAXI RAIM CHECK OK PLZ CONTACT FLT CNTRL 2 HOURS PRIOR TO OSPOK WITH ZFW; EST FUEL AND ETA FOR RECLEAR,0,0,0,0,false,false,false,false,false,true,1200,-1200,276744,false,null,15003KT CAVOK 27/14 Q1010 NOSIG,false
2022-02-17,2022-02-17,UPS0076,Thursday,SDF,DXB,B747-8F,N605UP,179,179,809,788,775,759,746,24,24,20,1500,5,5,9,221400Z,23100,80,349000,349300,347800,289900,278600,55700,69200,OOMS,None,39,14600,238,148000,165000,153900,933600,923500,0,0,1000,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF NOSTO FOR REDISPATCH. RAIM CHECK: OK 60 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO UAE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,287014,false,null,18006KT 6000 NSC 18/14 Q1011 NOSIG,false
2022-07-07,2022-07-07,UPS0076,Thursday,SDF,DXB,B747-8F,N620UP,135,135,829,845,842,816,809,25,24,25,100,8,5,8,223800Z,9200,32,379100,379100,379000,331700,321700,44100,57300,OOMS,None,40,15200,217,152000,165000,140000,963700,939800,0,0,0,20 MIN ADDTL FOR ARRIVAL TRAFFIC DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ALG FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1300,-1300,325200,false,null,VRB10KT CAVOK 33/24 Q0998 NOSIG,false
2022-06-24,2022-06-24,UPS0076,Friday,SDF,DXB,B747-8F,N609UP,111,111,829,831,844,802,795,25,24,36,2700,8,5,13,223900Z,8500,30,340900,341100,338400,303400,298500,34200,39900,OMDW,None,27,9700,122,150000,155000,148400,915200,909800,0,0,0,DISPATCHED UNDER OPSPEC B044 PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF REDISP WPT RAIM CHECK OKAY ADDTL FUEL - ATC SPEED & FL ADJUSTMENTS,0,0,0,0,false,false,false,false,false,false,1300,-1300,301684,false,null,VRB03KT 8000 NSC 35/23 Q0998 NOSIG,false
